时间,城市,音乐剧,卡司,剧院
2024-06-13 19:30,北京,想把我唱给您听,,小柯剧场
2024-06-13 19:30,成都,血色湘江,,成都高新中演大剧院大剧场
2024-06-14 14:00,成都,熊猫,,熊猫剧院
2024-06-14 14:00,西安,丝路之声,谭建业 田恬 周熙智 李佳璐 张书豪 尉梦飞 杨雨婷 韩烨 王雨 殷赫阳,丝路欢乐世界·琴音剧场
2024-06-14 19:30,上海,德米安,钟嘉诚 张玮伦,上海共舞台
2024-06-14 19:30,上海,光影少年,田鸿杰 朱衍丞 蔡淇 姚柏南 莫海婧 索南 赵云霄,人民大舞台
2024-06-14 19:30,上海,嗜血博士,相征 邵立君 钱安琪,星空间1023号·涵金小剧场
2024-06-14 19:30,上海,桑塔露琪亚,郝李英杰 李政绪 张梁,星空间6号·一台好戏小剧场
2024-06-14 19:30,上海,阿波罗尼亚,徐佳文 张智涵 陈志,星空间1号·一台好戏小剧场
2024-06-14 19:30,上海,小说,舒杨 王瀚宇 杜航,星空间115号·缪时客小剧场
2024-06-14 19:30,上海,FLAMES火焰,蔡馨怡 钱蒙楠 万钰彬,星空间4号·缪时客小剧场
2024-06-14 19:30,上海,辛吉路的画材店,曹屿辰 左溢 施博威,星空间2号·好好有戏剧场
2024-06-14 19:30,上海,阿尔托，梵高,郭亢 钱海睿 智博闻,星空间17号·NFP小剧场
2024-06-14 19:30,上海,嘿！亚利桑那,马小乔 王桓 胡迪 周文嘉 王壹 宋凯文 脱骁尧,嘿！亚利桑那
2024-06-14 19:30,上海,47,钟舜傲 蛋蛋,上海话剧艺术中心D6空间
2024-06-14 19:30,上海,梦微之,沈育奇 叶宇锋,星空间33号 鲸·剧场
2024-06-14 19:30,上海,#0528,李存贤 余镇鳌 刘瀚聪,星空间28号·好好有戏小剧场
2024-06-14 19:30,上海,当你心动时,马灵奇 刘君豪 葛洧吟,星空间12号·耶比剧场
2024-06-14 19:30,上海,谋杀歌谣,朱礼顺 赵雨卉 姜呈洋 杜钇樵,长宁来福士The Bell 钟楼演艺新空间
2024-06-14 19:30,上海,来自月亮的你,顾易 严小北 姜义哲 湛嘉丽,五角场合生汇B2城市集市·L空间
2024-06-14 19:30,上海,纳尔齐斯与歌尔德蒙,朱微之 许昌泰,星空间74号·缪时客小剧场
2024-06-14 19:30,北京,想把我唱给您听,,小柯剧场
2024-06-14 19:30,成都,灯塔,郑金铠 赵奕然 杜舟,西部文化产业中心·鲸剧场
2024-06-14 19:30,广州,阿波罗尼亚,杨宇威 张毅凯 邓欣锐,阿波罗尼亚·广州馆
2024-06-14 19:30,武汉,灯塔,韩佳旭 刘子赫 范杰,武汉剧院武演新空间
2024-06-14 19:30,武汉,小说,周靖杰 曾阵 张鑫澳,武演新空间（梦时代馆）
2024-06-14 19:30,苏州,白夜行,韩雪 刘令飞 郑艺彬 胡超政 丁伟 张光磊 纪晓坤 张沁丹 徐梦迪 朱佳艳 何郝熙 张琦铭 范金锴 邱椿博 刘禹彤 翟诗曼 李明哲 孙锋 孙铖 高小茜 许伊瑶 王鹏屹,苏州文化艺术中心大剧院
2024-06-14 19:45,南昌,胭脂扣,萧敬腾 丁臻滢 周默涵 于佳鑫 刘宇希 桑可舟 杜鑫艳 罗彦妮 马凯漪,江西艺术中心大剧院
2024-06-14 20:00,上海,彗星来电,丁辰西 陆宇鹏 陈楷,星空间3号·MOriginal Box
2024-06-14 20:00,深圳,粉丝来信,徐均朔 刘岩 郭耀嵘 孙礼杰 胡芳洲 舒荣波 朱家鹏,深圳保利剧院
2024-06-14 20:00,昆明,将进酒,郑云龙 喻越越 于晓璘 张诗漫 赵晏伯 黄冠菘 左雅 赵子璇 杨映宇 杜恒,云南省大剧院大剧场
2024-06-15 14:00,上海,光影少年,饶恒宇 唐嘉齐 毛二 吴灏 莫海婧 索南 赵云霄,人民大舞台
2024-06-15 14:00,上海,翻国王棋,顾易 遇泓羊 刘官卫 孙欣业 宋元明 郑涵一,星空间77号·鲸剧场
2024-06-15 14:00,上海,47,赵伟钢 蛋蛋,上海话剧艺术中心D6空间
2024-06-15 14:00,成都,熊猫,,熊猫剧院
2024-06-15 14:00,西安,丝路之声,谭建业 田恬 周熙智 孙晶俐 张书豪 尉梦飞 杨雨婷 韩烨 林梦圆 殷赫阳,丝路欢乐世界·琴音剧场
2024-06-15 14:30,上海,德米安,相征 钱蒙楠,上海共舞台
2024-06-15 14:30,上海,嗜血博士,王瑞 汤邵文 葛洧吟,星空间1023号·涵金小剧场
2024-06-15 14:30,上海,嘿！亚利桑那,钱安琪 刘瀚聪 张艺 于梦滢 褚俊驰 宋凯文 脱骁尧,嘿！亚利桑那
2024-06-15 14:30,上海,TRACE U,张泽 徐昊,茉莉花剧场
2024-06-15 14:30,上海,时光代理人,丁星辰 杨浩然 闫乐湟 邹子月 智博闻,时光剧场
2024-06-15 14:30,上海,当你心动时,王桓 王珏语涵 陈旭,星空间12号·耶比剧场
2024-06-15 14:30,上海,谋杀歌谣,梁宵默 陈棋尔 王天择 刘晓,长宁来福士The Bell 钟楼演艺新空间
2024-06-15 14:30,北京,威尼斯商人,宁馨儿 孙化卓 张智伟 云孟和,时间剧场TIME THEATRE
2024-06-15 14:30,深圳,粉丝来信,赵凡嘉 马海生 郭耀嵘 孙礼杰 胡芳洲 舒荣波 朱家鹏,深圳保利剧院
2024-06-15 14:30,南京,狄俄尼索斯,吴欣怡 田祥晔 薛钦元 陈博翰,布洛幕小剧场
2024-06-15 14:30,昆明,将进酒,李炜鹏 喻越越 于晓璘 张诗漫 赵晏伯 黄冠菘 左雅 赵子璇 杨映宇 杜恒,云南省大剧院大剧场
2024-06-15 15:00,武汉,灯塔,曾阵 周靖杰 罗明晖,武汉剧院武演新空间
2024-06-15 15:00,武汉,小说,李坤嘉 刘子赫 王皓,武演新空间（梦时代馆）
2024-06-15 15:00,武汉,拜风,余卓璠 汤俊军 王淑雅,武汉歌舞剧院520空间
2024-06-15 17:00,上海,彗星来电,周文嘉 陆宇鹏 曹屿辰,星空间3号·MOriginal Box
2024-06-15 19:30,上海,德米安,钟嘉诚 张玮伦,上海共舞台
2024-06-15 19:30,上海,光影少年,徐子未 陈壬权 毛二 吴灏 李施羽 张淼龙 赵云霄,人民大舞台
2024-06-15 19:30,上海,嗜血博士,王芯芯 孙乐仟 刘晓,星空间1023号·涵金小剧场
2024-06-15 19:30,上海,桑塔露琪亚,李存贤 姜崃 张梁,星空间6号·一台好戏小剧场
2024-06-15 19:30,上海,阿波罗尼亚,徐杭 李政绪 李玉言,星空间1号·一台好戏小剧场
2024-06-15 19:30,上海,小说,徐佳文 杜航 苗宸宇,星空间115号·缪时客小剧场
2024-06-15 19:30,上海,辛吉路的画材店,温升宝 董豫辰 顾易,星空间2号·好好有戏剧场
2024-06-15 19:30,上海,翻国王棋,郭虹旭 刘阳 郭亢 车鸣笛 周一男 黎珂儿,星空间77号·鲸剧场
2024-06-15 19:30,上海,嘿！亚利桑那,冯远 王桓 胡迪 张烜尔 褚俊驰 孙金瀚 高旭,嘿！亚利桑那
2024-06-15 19:30,上海,TRACE U,崔恩尔 徐梦,茉莉花剧场
2024-06-15 19:30,上海,47,钟舜傲 郭嘉轩,上海话剧艺术中心D6空间
2024-06-15 19:30,上海,梦微之,余镇鳌 卢翰林,星空间33号 鲸·剧场
2024-06-15 19:30,上海,时光代理人,蔡淇 吴以瀚 钱安琪 廖婧媛 宋元明,时光剧场
2024-06-15 19:30,上海,#0528,王禹桐 林大钦 施博威,星空间28号·好好有戏小剧场
2024-06-15 19:30,上海,当你心动时,许昌泰 叶宇锋 刘昱含,星空间12号·耶比剧场
2024-06-15 19:30,上海,谋杀歌谣,杨皓晨 孙叶雨 赵海宇 沐里,长宁来福士The Bell 钟楼演艺新空间
2024-06-15 19:30,上海,疯子与赞美诗,项裕 钟子崴,星空间111号·墨剧场
2024-06-15 19:30,上海,来自月亮的你,朱微之 严小北 刘瀚聪 于梦滢,五角场合生汇B2城市集市·L空间
2024-06-15 19:30,上海,纳尔齐斯与歌尔德蒙,舒杨 陈科铭,星空间74号·缪时客小剧场
2024-06-15 19:30,北京,想把我唱给您听,,小柯剧场
2024-06-15 19:30,成都,桂花雨,,成都高新中演大剧院大剧场
2024-06-15 19:30,成都,灯塔,杨博皓 凌锡洋 傅郅宸,西部文化产业中心·鲸剧场
2024-06-15 19:30,广州,阿波罗尼亚,李苏霖 张毅凯 邓欣锐,阿波罗尼亚·广州馆
2024-06-15 19:30,武汉,灯塔,刘君豪 刘子赫 汤俊军,武汉剧院武演新空间
2024-06-15 19:30,武汉,小说,韩佳旭 陈梓煊 罗明晖,武演新空间（梦时代馆）
2024-06-15 19:30,南京,狄俄尼索斯,娄睿 姜呈洋 薛钦元 陈博翰,布洛幕小剧场
2024-06-15 19:30,苏州,白夜行,韩雪 刘令飞 郑艺彬 胡超政 丁伟 张光磊 纪晓坤 张沁丹 徐梦迪 朱佳艳 何郝熙 张琦铭 范金锴 邱椿博 刘禹彤 翟诗曼 李明哲 孙锋 孙铖 高小茜 许伊瑶 王鹏屹,苏州文化艺术中心大剧院
2024-06-15 19:45,南昌,胭脂扣,萧敬腾 丁臻滢 周默涵 于佳鑫 刘宇希 桑可舟 杜鑫艳 罗彦妮 马凯漪,江西艺术中心大剧院
2024-06-15 20:00,深圳,粉丝来信,徐均朔 刘岩 郭耀嵘 孙礼杰 胡芳洲 舒荣波 朱家鹏,深圳保利剧院
2024-06-15 20:00,昆明,将进酒,郑云龙 毋子玥 张傲生 陈熙 赵晏伯 黄冠菘 左雅 赵子璇 杨映宇 杜恒,云南省大剧院大剧场
2024-06-16 14:00,上海,光影少年,田鸿杰 朱衍丞 叶麒圣 姚柏南 莫海婧 张淼龙 赵云霄,人民大舞台
2024-06-16 14:00,上海,47,赵伟钢 蛋蛋,上海话剧艺术中心D6空间
2024-06-16 14:00,北京,秋裤和擀面杖,张赛怡 于洋 孙一城 吴勃臻 王晶,三里屯·爱乐汇艺术空间-时空剧场
2024-06-16 14:00,成都,熊猫,,熊猫剧院
2024-06-16 14:00,西安,丝路之声,谭建业 田恬 周熙智 孙晶俐 张书豪 尉梦飞 孙紫薇 王笑语 林梦圆 殷赫阳,丝路欢乐世界·琴音剧场
2024-06-16 14:30,上海,德米安,徐奕然 张玮伦,上海共舞台
2024-06-16 14:30,上海,嗜血博士,顾易 汤佳明 黄可,星空间1023号·涵金小剧场
2024-06-16 14:30,上海,辛吉路的画材店,李珏 左溢 王颢珏,星空间2号·好好有戏剧场
2024-06-16 14:30,上海,嘿！亚利桑那,钱安琪 滕春鹏 张艺 周文嘉 王壹 宋凯文 脱骁尧,嘿！亚利桑那
2024-06-16 14:30,上海,Little Jack小杰克,饶恒宇 陈棋尔,ARK LIVE HOUSE
2024-06-16 14:30,上海,TRACE U,徐丽东 张沁丹,茉莉花剧场
2024-06-16 14:30,上海,少年歌行·梵音谣,梁庆海 张力升 范浩泽 叶炜航,星空间81号·白剧场
2024-06-16 14:30,上海,时光代理人,曹牧之 吴以瀚 强东玥 于梦滢 智博闻,时光剧场
2024-06-16 14:30,上海,谋杀歌谣,刘官卫 赵雨卉 赵海宇 刘禹彤,长宁来福士The Bell 钟楼演艺新空间
2024-06-16 14:30,上海,来自月亮的你,胡迪 冯鑫垚 姜义哲 赵子萌,五角场合生汇B2城市集市·L空间
2024-06-16 14:30,成都,桂花雨,,成都高新中演大剧院大剧场
2024-06-16 14:30,成都,灯塔,郑金铠 吕凯 陈志鹏,西部文化产业中心·鲸剧场
2024-06-16 14:30,广州,阿波罗尼亚,李苏霖 张毅凯 邓欣锐,阿波罗尼亚·广州馆
2024-06-16 15:00,武汉,灯塔,刘君豪 刘子赫 罗明晖,武汉剧院武演新空间
2024-06-16 15:00,武汉,小说,李坤嘉 曾阵 汤俊军,武演新空间（梦时代馆）
2024-06-16 15:00,南京,狄俄尼索斯,娄睿 姜呈洋 王瑞 陈博翰,布洛幕小剧场
2024-06-16 16:00,北京,想把我唱给您听,,小柯剧场
2024-06-16 19:30,上海,德米安,郭耀嵘 刘乙萱,上海共舞台
2024-06-16 19:30,上海,光影少年,黄唯铭 陈壬权 叶麒圣 刘欣 李施羽 张淼龙 赵云霄,人民大舞台
2024-06-16 19:30,上海,嗜血博士,毛二 朱涵彬 钱安琪,星空间1023号·涵金小剧场
2024-06-16 19:30,上海,桑塔露琪亚,李存贤 邵奕磊 吴以瀚,星空间6号·一台好戏小剧场
2024-06-16 19:30,上海,阿波罗尼亚,徐杭 李政绪 李玉言,星空间1号·一台好戏小剧场
2024-06-16 19:30,上海,FLAMES火焰,廖婧媛 钱蒙楠 汤佳明,星空间4号·缪时客小剧场
2024-06-16 19:30,上海,辛吉路的画材店,朱亚洲 董豫辰 林大钦,星空间2号·好好有戏剧场
2024-06-16 19:30,上海,灯塔,周一男 蔡淇 翟松,星空间9号·鲸剧场
2024-06-16 19:30,上海,翻国王棋,郭虹旭 遇泓羊 张烜尔 车鸣笛 孙博 杜钇樵,星空间77号·鲸剧场
2024-06-16 19:30,上海,阿尔托，梵高,钟嘉诚 施博威 智博闻,星空间17号·NFP小剧场
2024-06-16 19:30,上海,TRACE U,张泽 徐昊,茉莉花剧场
2024-06-16 19:30,上海,时光代理人,井彦乔 杨浩然 冯鑫垚 恩妤 宋元明,时光剧场
2024-06-16 19:30,上海,#0528,赵霄汉 于滨嘉 刘瀚聪,星空间28号·好好有戏小剧场
2024-06-16 19:30,上海,当你心动时,徐佳文 万钰彬 黄旖,星空间12号·耶比剧场
2024-06-16 19:30,上海,疯子与赞美诗,许放星 刘朱烨,星空间111号·墨剧场
2024-06-16 19:30,武汉,灯塔,韩佳旭 周靖杰 王皓,武汉剧院武演新空间
2024-06-16 19:30,武汉,拜风,黄晓迪 董研峰 刘畅,武汉歌舞剧院520空间
2024-06-17 19:30,上海,FLAMES火焰,谢一溦 何铭海 汤佳明,星空间4号·缪时客小剧场
2024-06-17 19:30,上海,时光代理人,郭虹旭 王敏辉 邓贤凌 郭珍艳 李泽熙,时光剧场
2024-06-18 14:00,西安,丝路之声,谭建业 田恬 刘靖 孙晶俐 张书豪 尉梦飞 孙紫薇 韩烨 林梦圆 殷赫阳,丝路欢乐世界·琴音剧场
2024-06-18 19:30,上海,德米安,毛二 徐昊,上海共舞台
2024-06-18 19:30,上海,嗜血博士,顾易 徐佳文 洪果,星空间1023号·涵金小剧场
2024-06-18 19:30,上海,桑塔露琪亚,郝李英杰 姜崃 朱亮,星空间6号·一台好戏小剧场
2024-06-18 19:30,上海,阿波罗尼亚,陈科铭 李秋盟 曹牧之,星空间1号·一台好戏小剧场
2024-06-18 19:30,上海,FLAMES火焰,陈旭 钟嘉诚 夏阳,星空间4号·缪时客小剧场
2024-06-18 19:30,上海,LIZZIE丽兹,丁辰西 张沁丹 叶嘉雯 党韫葳,星空间11号·MOriginal Box
2024-06-18 20:00,玉溪,绽放,袁东方,聂耳大剧院
2024-06-19 14:00,西安,丝路之声,谭建业 王腊 刘靖 孙晶俐 张书豪 尉梦飞 杨雨婷 王笑语 王雨 殷赫阳,丝路欢乐世界·琴音剧场
2024-06-19 19:30,上海,德米安,徐奕然 张玮伦,上海共舞台
2024-06-19 19:30,上海,嗜血博士,相征 钱蒙楠 赵子萌,星空间1023号·涵金小剧场
2024-06-19 19:30,上海,桑塔露琪亚,李存贤 李政绪 朱羿达,星空间6号·一台好戏小剧场
2024-06-19 19:30,上海,阿波罗尼亚,朱亮 姜崃 陈志,星空间1号·一台好戏小剧场
2024-06-19 19:30,上海,辛吉路的画材店,温升宝 牛博为 林大钦,星空间2号·好好有戏剧场
2024-06-19 19:30,上海,TRACE U,张泽 徐昊,茉莉花剧场
2024-06-19 19:30,上海,#0528,江泽辰 徐步超 王浩楠,星空间28号·好好有戏小剧场
2024-06-19 19:30,上海,当你心动时,谢华杰 施博威 叶嘉雯,星空间12号·耶比剧场
2024-06-19 19:30,北京,想把我唱给您听,,小柯剧场
2024-06-19 19:30,广州,阿波罗尼亚,郭洧江 脱骁尧 李玉言,阿波罗尼亚·广州馆
2024-06-19 19:30,太原,火花,,山西大剧院大剧场
2024-06-19 20:00,玉溪,绽放,袁东方,聂耳大剧院
2024-06-20 11:00,成都,熊猫,,熊猫剧院
2024-06-20 14:00,成都,熊猫,,熊猫剧院
2024-06-20 14:00,西安,丝路之声,谭建业 田恬 刘靖 李佳璐 张书豪 尉梦飞 杨雨婷 王笑语 林梦圆 殷赫阳,丝路欢乐世界·琴音剧场
2024-06-20 19:30,上海,德米安,郭耀嵘 刘乙萱,上海共舞台
2024-06-20 19:30,上海,嗜血博士,朱微之 徐佳文 蔡馨怡,星空间1023号·涵金小剧场
2024-06-20 19:30,上海,桑塔露琪亚,孙博 王浩楠 陈科铭,星空间6号·一台好戏小剧场
2024-06-20 19:30,上海,阿波罗尼亚,施博威 范金锴 牛博为,星空间1号·一台好戏小剧场
2024-06-20 19:30,上海,嘿！亚利桑那,钱安琪 舒荣波 王佳宽 王玙璠 连江维 宋凯文 高旭,嘿！亚利桑那
2024-06-20 19:30,上海,TRACE U,徐丽东 张沁丹,茉莉花剧场
2024-06-20 19:30,上海,时光代理人,丁星辰 朱涵彬 冯鑫垚 张睿姝 许放星,时光剧场
2024-06-20 19:30,上海,谋杀歌谣,梁宵默 陈棋尔 王天择 刘禹彤,长宁来福士The Bell 钟楼演艺新空间
2024-06-20 19:30,北京,想把我唱给您听,,小柯剧场
2024-06-20 19:30,广州,阿波罗尼亚,王博睿 脱骁尧 李玉言,阿波罗尼亚·广州馆
2024-06-20 19:30,太原,火花,,山西大剧院大剧场
2024-06-21 11:00,成都,熊猫,,熊猫剧院
2024-06-21 14:00,成都,熊猫,,熊猫剧院
2024-06-21 14:00,西安,丝路之声,谭建业 田恬 刘靖 孙晶俐 张书豪 尉梦飞 孙紫薇 韩烨 林梦圆 殷赫阳,丝路欢乐世界·琴音剧场
2024-06-21 19:00,南京,人间失格,叶麒圣 刘令飞 李炜铃 张玮伦 张沁丹,南京保利大剧院大剧场
2024-06-21 19:30,上海,德米安,钟嘉诚 钱蒙楠,上海共舞台
2024-06-21 19:30,上海,嗜血博士,王芯芯 蒋芸 刘晓,星空间1023号·涵金小剧场
2024-06-21 19:30,上海,桑塔露琪亚,郝李英杰 姜崃 李珏,星空间6号·一台好戏小剧场
2024-06-21 19:30,上海,阿波罗尼亚,陈科铭 朱亚洲 陈楷,星空间1号·一台好戏小剧场
2024-06-21 19:30,上海,辛吉路的画材店,徐杭 董豫辰 林大钦,星空间2号·好好有戏剧场
2024-06-21 19:30,上海,阿尔托，梵高,朱微之 曹珺 张琦铭,星空间17号·NFP小剧场
2024-06-21 19:30,上海,嘿！亚利桑那,马小乔 舒荣波 施哲明 周文嘉 李泽晨 孙金瀚 智博闻,嘿！亚利桑那
2024-06-21 19:30,上海,TRACE U,张泽 余镇鳌,茉莉花剧场
2024-06-21 19:30,上海,阴天,冒海飞 郭耀嵘 王培杰,上剧场
2024-06-21 19:30,上海,摇滚太白·诗与星,左一平 王晓佳 王珏语涵,星空间407号·她剧场
2024-06-21 19:30,上海,少年歌行·梵音谣,廖哲珣 申昊川 诸葛北辰 王梓,星空间81号·白剧场
2024-06-21 19:30,上海,梦微之,许昌泰 卢翰林,星空间33号 鲸·剧场
2024-06-21 19:30,上海,时光代理人,井彦乔 殷浩伦 闫乐湟 朱佳艳 宋元明,时光剧场
2024-06-21 19:30,上海,#0528,李存贤 于滨嘉 王浩楠,星空间28号·好好有戏小剧场
2024-06-21 19:30,上海,当你心动时,史金昊 刘君豪 黄可,星空间12号·耶比剧场
2024-06-21 19:30,上海,谋杀歌谣,刘官卫 陈棋尔 潘龙 覃一凡,长宁来福士The Bell 钟楼演艺新空间
2024-06-21 19:30,上海,来自月亮的你,顾易 冯鑫垚 刘瀚聪 田梦,五角场合生汇B2城市集市·L空间
2024-06-21 19:30,北京,纳尔齐斯与歌尔德蒙,徐昊 李苏霖,天桥艺术中心小剧场
2024-06-21 19:30,北京,反转人生,刘岩 强东玥 米晨晨 何弘宇 宋显立 张腾 王晨旭 华英杰 王思佳 冯钰涵 赵紫瑄 任俐璇 李金阳 皮云赫 罗少巍 李佳怡,顺义大剧院
2024-06-21 19:30,北京,想把我唱给您听,,小柯剧场
2024-06-21 19:30,北京,雪拥蓝关,高杨 傅希如 张宏伟 耿梦柯 周洁旭 邹博伟 江智航,天桥剧场
2024-06-21 19:30,成都,灯塔,郑金铠 王世鑫 杜舟,西部文化产业中心·鲸剧场
2024-06-21 19:30,广州,阿波罗尼亚,王博睿 赵嘉恒 邓欣锐,阿波罗尼亚·广州馆
2024-06-21 19:30,武汉,灯塔,文振宇 梁宵默 张鑫澳,武汉剧院武演新空间
2024-06-21 19:30,武汉,拜风,黄磊 董研峰 夏梦,武汉歌舞剧院520空间
2024-06-21 19:30,南京,月亮与六便士,吴俊鹏 温雅祺 杜航 卓群,优剧场 YO!THEATER
2024-06-21 19:30,苏州,将进酒,郑云龙 喻越越 于晓璘 陈熙 赵晏伯 黄冠菘 徐铭聪 赵丹霓 杨映宇 杜恒,苏州湾大剧院歌剧厅
2024-06-21 19:30,杭州,光影少年,田鸿杰 陈壬权 徐子未 姚柏南 莫海婧 索南 赵云霄,运河大剧院歌剧厅
2024-06-21 19:30,南昌,画中人,李信 缪卓凡 张智伟,Lilime泠空间剧场
2024-06-21 19:30,烟台,致青春,周义晨 常思思 陈莹,烟台大剧院
2024-06-22 11:00,成都,熊猫,,熊猫剧院
2024-06-22 14:00,北京,雪拥蓝关,高杨 傅希如 张宏伟 耿梦柯 周洁旭 邹博伟 江智航,天桥剧场
2024-06-22 14:00,成都,熊猫,,熊猫剧院
2024-06-22 14:00,西安,丝路之声,谭建业 田恬 刘靖 孙晶俐 张书豪 尉梦飞 杨雨婷 韩烨 林梦圆 殷赫阳,丝路欢乐世界·琴音剧场
2024-06-22 14:00,苏州,将进酒,李炜鹏 陈旭 于晓璘 张诗漫 赵晏伯 黄冠菘 徐铭聪 赵丹霓 杨映宇 杜恒,苏州湾大剧院歌剧厅
2024-06-22 14:30,上海,德米安,夏阳 钟嘉诚,上海共舞台
2024-06-22 14:30,上海,嗜血博士,王芯芯 蒋芸 刘晓,星空间1023号·涵金小剧场
2024-06-22 14:30,上海,小说,朱亚洲 万钰彬 徐步超,星空间115号·缪时客小剧场
2024-06-22 14:30,上海,辛吉路的画材店,郭洧江 左溢 刘瀚聪,星空间2号·好好有戏剧场
2024-06-22 14:30,上海,嘿！亚利桑那,陈玉婷 陈楷 胡迪 王玙璠 王壹 孙金瀚 高旭,嘿！亚利桑那
2024-06-22 14:30,上海,TRACE U,张泽 余镇鳌,茉莉花剧场
